image_id,bbox_count,source,stratify_group,fold
a677f18d9,37,arvalis_1,arvalis_1_2,4
a685fbf20,63,arvalis_1,arvalis_1_4,1
a6989b72e,49,arvalis_1,arvalis_1_3,1
a6a921e82,49,usask_1,usask_1_3,3
a6aeedae1,53,arvalis_1,arvalis_1_3,0
a6afb2315,65,ethz_1,ethz_1_4,3
a6c1cc190,43,arvalis_1,arvalis_1_2,0
a6c205e19,44,rres_1,rres_1_2,0
a6fcbeb71,12,inrae_1,inrae_1_0,3
a700357af,49,arvalis_1,arvalis_1_3,4
a70061d2b,32,arvalis_1,arvalis_1_2,1
a7365ee55,46,rres_1,rres_1_3,4
a7436f5c7,28,arvalis_1,arvalis_1_1,4
a750327c3,36,arvalis_1,arvalis_1_2,2
a7605a14e,29,rres_1,rres_1_1,0
a76360ece,13,arvalis_2,arvalis_2_0,2
a764cea1f,32,arvalis_3,arvalis_3_2,1
a76ca8630,9,usask_1,usask_1_0,0
a77598408,49,rres_1,rres_1_3,2
a78141039,41,arvalis_1,arvalis_1_2,4
a783f9679,10,arvalis_3,arvalis_3_0,1
a7a86396e,69,ethz_1,ethz_1_4,3
a7b16a92f,57,ethz_1,ethz_1_3,2
a7c24c3a8,80,arvalis_1,arvalis_1_5,2
a7e2015b3,85,ethz_1,ethz_1_5,0
a7e9ac14b,69,ethz_1,ethz_1_4,3
a7fca55c7,25,arvalis_1,arvalis_1_1,3
a815bae49,25,usask_1,usask_1_1,2
a81f68e82,59,ethz_1,ethz_1_3,3
a84af52ba,34,arvalis_3,arvalis_3_2,3
a85f39e3d,22,inrae_1,inrae_1_1,1
a88470ebd,32,inrae_1,inrae_1_2,2
a886d1e61,37,arvalis_1,arvalis_1_2,0
a88930f1f,30,rres_1,rres_1_2,3
a897f8dc8,60,arvalis_1,arvalis_1_4,3
a8b61f66a,37,rres_1,rres_1_2,2
a8cd65e4f,38,arvalis_1,arvalis_1_2,4
a8e1c8b37,26,rres_1,rres_1_1,1
a8eb74244,49,arvalis_1,arvalis_1_3,2
a8f992d8d,50,arvalis_1,arvalis_1_3,4
a90339a28,22,arvalis_3,arvalis_3_1,1
a90446700,50,usask_1,usask_1_3,2
a93b2e119,20,usask_1,usask_1_1,3
a93fe47af,81,ethz_1,ethz_1_5,0
a94964eda,53,arvalis_1,arvalis_1_3,0
a94d39f89,52,arvalis_1,arvalis_1_3,0
a965d4117,54,rres_1,rres_1_3,1
a97b31e99,48,arvalis_3,arvalis_3_3,1
a97e8476c,66,ethz_1,ethz_1_4,0
a9913b99c,37,arvalis_3,arvalis_3_2,4
a9aabd0c8,82,ethz_1,ethz_1_5,4
a9b1e5e29,25,arvalis_3,arvalis_3_1,4
a9b3451c9,68,arvalis_1,arvalis_1_4,3
a9cd1638c,18,arvalis_2,arvalis_2_1,0
a9dce39f3,38,arvalis_3,arvalis_3_2,1
a9fd8b7f3,25,arvalis_3,arvalis_3_1,3
aa10c1bab,32,arvalis_1,arvalis_1_2,4
aa171bd87,23,usask_1,usask_1_1,3
aa19d5412,41,arvalis_1,arvalis_1_2,2
aa29cef4a,40,arvalis_1,arvalis_1_2,4
aa457091c,40,arvalis_1,arvalis_1_2,1
aa4ec63aa,56,ethz_1,ethz_1_3,1
aa644920c,16,arvalis_3,arvalis_3_1,0
aa6b16251,58,arvalis_1,arvalis_1_3,4
aa7eba834,50,arvalis_1,arvalis_1_3,4
aa82bfd6a,30,rres_1,rres_1_2,4
aa8e3a1c3,57,ethz_1,ethz_1_3,0
aa93e44f2,86,ethz_1,ethz_1_5,0
aadb83e1d,56,arvalis_3,arvalis_3_3,4
aadc1fd23,50,arvalis_3,arvalis_3_3,3
aaf9d5f5c,50,ethz_1,ethz_1_3,1
ab026459d,93,arvalis_1,arvalis_1_6,2
ab026e14a,34,arvalis_1,arvalis_1_2,1
ab1bb325c,49,arvalis_1,arvalis_1_3,4
ab23f5b74,61,rres_1,rres_1_4,2
ab2dc3037,40,arvalis_1,arvalis_1_2,0
ab4ff3cfa,50,rres_1,rres_1_3,0
ab500e0d8,45,arvalis_1,arvalis_1_3,1
ab81b2342,57,rres_1,rres_1_3,3
ab891997e,48,arvalis_1,arvalis_1_3,3
ab8fa9772,26,usask_1,usask_1_1,1
ab9e2d432,43,arvalis_1,arvalis_1_2,3
abb037b27,67,ethz_1,ethz_1_4,4
abcb46fc1,34,rres_1,rres_1_2,0
abec65871,33,rres_1,rres_1_2,0
ac1e7253a,9,arvalis_3,arvalis_3_0,4
ac47b0c64,43,rres_1,rres_1_2,0
ac4e4e682,46,arvalis_3,arvalis_3_3,2
ac5bb0dfa,8,arvalis_3,arvalis_3_0,1
ac6b1b3a3,21,arvalis_2,arvalis_2_1,3
ac8365ca4,49,arvalis_1,arvalis_1_3,2
ac83702f3,26,inrae_1,inrae_1_1,4
ac891ac35,18,arvalis_3,arvalis_3_1,4
ac8eb0616,53,arvalis_1,arvalis_1_3,4
ac9e20f82,47,arvalis_1,arvalis_1_3,3
aca4fa91a,82,ethz_1,ethz_1_5,2
aca5a7a07,27,arvalis_1,arvalis_1_1,2
acb011afd,51,arvalis_1,arvalis_1_3,3
ad0d224d6,35,usask_1,usask_1_2,4
ad256655b,38,arvalis_1,arvalis_1_2,3
ad3fea21b,20,arvalis_1,arvalis_1_1,0
ad59fa99c,74,ethz_1,ethz_1_4,4
ad5ef99be,50,rres_1,rres_1_3,4
ad62f80f2,55,arvalis_3,arvalis_3_3,3
ad67b76a3,58,ethz_1,ethz_1_3,2
ad6e9eea2,22,inrae_1,inrae_1_1,0
ad6eaaf54,71,ethz_1,ethz_1_4,3
ad94558cf,47,arvalis_1,arvalis_1_3,1
adb1ef13e,36,arvalis_1,arvalis_1_2,0
ade6dd872,46,arvalis_1,arvalis_1_3,2
ade734b6a,23,inrae_1,inrae_1_1,1
ae1ec9804,15,inrae_1,inrae_1_1,1
ae1fcb590,29,usask_1,usask_1_1,3
ae23fd95e,46,arvalis_3,arvalis_3_3,3
ae5132628,58,arvalis_1,arvalis_1_3,1
ae5b2d4b3,7,arvalis_3,arvalis_3_0,0
ae876f3ef,35,rres_1,rres_1_2,4
aeb9f155b,39,arvalis_1,arvalis_1_2,4
aebb5ab04,21,arvalis_3,arvalis_3_1,1
aec95891a,34,rres_1,rres_1_2,2
aedca9e2e,48,rres_1,rres_1_3,0
aeff69b31,42,arvalis_1,arvalis_1_2,4
af101aa29,80,ethz_1,ethz_1_5,3
af13ca6bc,64,ethz_1,ethz_1_4,3
af14863c5,73,ethz_1,ethz_1_4,4
af1507e03,69,ethz_1,ethz_1_4,1
af1f9ee99,75,ethz_1,ethz_1_5,1
af32eb10c,20,arvalis_2,arvalis_2_1,1
af35871fc,71,ethz_1,ethz_1_4,1
af4f717aa,55,rres_1,rres_1_3,2
af785ce1e,50,rres_1,rres_1_3,0
af7f4eb72,13,arvalis_3,arvalis_3_0,3
af861c3be,19,arvalis_3,arvalis_3_1,4
af9b3c251,46,arvalis_3,arvalis_3_3,2
af9dc42e8,26,arvalis_1,arvalis_1_1,1
afb240f5a,78,ethz_1,ethz_1_5,2
afb7671e5,33,usask_1,usask_1_2,1
afb9f53cd,25,arvalis_2,arvalis_2_1,2
afd82a1d7,82,ethz_1,ethz_1_5,4
afde13f4a,76,ethz_1,ethz_1_5,1
afe4fd4f5,48,arvalis_1,arvalis_1_3,0
afe608129,40,rres_1,rres_1_2,2
aff4e0a02,44,arvalis_1,arvalis_1_2,0
affe1643d,53,rres_1,rres_1_3,4
b00b900a1,22,arvalis_3,arvalis_3_1,0
b030ec7d3,73,ethz_1,ethz_1_4,1
b035aabf0,43,rres_1,rres_1_2,3
b04239da0,82,ethz_1,ethz_1_5,0
b07680974,13,arvalis_3,arvalis_3_0,2
b0833ce3d,51,arvalis_1,arvalis_1_3,3
b0a22c629,41,arvalis_1,arvalis_1_2,3
b0a32bf24,80,arvalis_1,arvalis_1_5,4
b0a8fcaf8,84,ethz_1,ethz_1_5,3
b0caf416d,28,arvalis_3,arvalis_3_1,1
b0d4a70e0,62,rres_1,rres_1_4,0
b0daf69ce,61,arvalis_3,arvalis_3_4,3
b1100369a,70,ethz_1,ethz_1_4,0
b1341e5ff,51,arvalis_1,arvalis_1_3,0
b1356efe7,2,arvalis_3,arvalis_3_0,0
b13f38e6f,14,usask_1,usask_1_0,4
b1642dc6f,60,rres_1,rres_1_4,1
b1643e118,28,inrae_1,inrae_1_1,3
b18b34ed2,60,arvalis_1,arvalis_1_4,3
b1990fa45,46,arvalis_1,arvalis_1_3,2
b1b1b8fba,48,arvalis_1,arvalis_1_3,3
b1c1aade8,24,arvalis_1,arvalis_1_1,1
b1cf5e43c,36,arvalis_1,arvalis_1_2,3
b1e31c10b,43,usask_1,usask_1_2,1
b1e4a723e,15,arvalis_3,arvalis_3_1,1
b20d35e4d,53,ethz_1,ethz_1_3,1
b21ca086c,51,arvalis_1,arvalis_1_3,0
b22f456aa,14,arvalis_2,arvalis_2_0,0
b24a3ecee,32,arvalis_1,arvalis_1_2,3
b2672900e,67,ethz_1,ethz_1_4,3
b26aeda3c,54,arvalis_1,arvalis_1_3,0
b27a68a05,79,ethz_1,ethz_1_5,4
b28548e32,62,ethz_1,ethz_1_4,0
b28fb55cc,18,arvalis_2,arvalis_2_1,2
b29274495,42,arvalis_1,arvalis_1_2,4
b2b578c39,26,inrae_1,inrae_1_1,2
b2d397a82,18,arvalis_2,arvalis_2_1,1
b2de96e22,50,arvalis_1,arvalis_1_3,4
b2efe29e7,16,inrae_1,inrae_1_1,1
b2f2a5dfd,54,arvalis_1,arvalis_1_3,0
b2fbd25ac,74,ethz_1,ethz_1_4,3
b30d051ab,27,arvalis_1,arvalis_1_1,0
b33ff76a8,53,arvalis_1,arvalis_1_3,4
b35fb3de5,63,arvalis_3,arvalis_3_4,2
b373b765d,52,arvalis_1,arvalis_1_3,2
b3822b5cd,20,arvalis_2,arvalis_2_1,0
b3868e293,82,ethz_1,ethz_1_5,4
b39cc58f6,35,arvalis_1,arvalis_1_2,1
b3b2e3768,54,ethz_1,ethz_1_3,0
b3bd71a4b,21,arvalis_2,arvalis_2_1,2
b3c320e1b,88,ethz_1,ethz_1_5,0
b3c96d5ad,17,arvalis_3,arvalis_3_1,1
b3d2304bf,16,arvalis_3,arvalis_3_1,0
b3dd471bc,22,inrae_1,inrae_1_1,4
b3e72b002,13,arvalis_3,arvalis_3_0,3
b3ea991e1,41,rres_1,rres_1_2,4
b40d7ae4e,40,arvalis_1,arvalis_1_2,1
b43718050,33,arvalis_1,arvalis_1_2,1
b4424d3cc,22,inrae_1,inrae_1_1,2
b44b1faa9,2,arvalis_3,arvalis_3_0,4
b45096c1e,42,arvalis_3,arvalis_3_2,3
b4661eb6f,32,rres_1,rres_1_2,3
b46dce732,33,rres_1,rres_1_2,0
b47137eb7,14,arvalis_3,arvalis_3_0,3
b48a55da3,51,arvalis_1,arvalis_1_3,4
b49e3593d,27,arvalis_1,arvalis_1_1,3
b4cfcce63,28,inrae_1,inrae_1_1,2
b4d60b5a2,25,arvalis_2,arvalis_2_1,2
b4dced91c,38,arvalis_3,arvalis_3_2,3
b5264e0ad,30,arvalis_1,arvalis_1_2,0
b53afdf5c,46,usask_1,usask_1_3,0
b54755cf1,70,ethz_1,ethz_1_4,0
b5487f037,83,ethz_1,ethz_1_5,2
b56668db8,23,inrae_1,inrae_1_1,3
b57f67edf,9,arvalis_3,arvalis_3_0,0
b58605092,18,arvalis_2,arvalis_2_1,1
b59778e6b,65,ethz_1,ethz_1_4,2
b5a90214f,54,arvalis_1,arvalis_1_3,0
b5e726c10,14,arvalis_3,arvalis_3_0,0
b5e7db94b,42,arvalis_1,arvalis_1_2,0
b615a1f5c,26,arvalis_3,arvalis_3_1,3
b61e3461d,62,arvalis_1,arvalis_1_4,0
b61e9bd86,36,rres_1,rres_1_2,4
b61ff5016,35,rres_1,rres_1_2,3
b6265c083,63,rres_1,rres_1_4,0
b628691a2,9,arvalis_3,arvalis_3_0,4
b6324ea82,33,arvalis_1,arvalis_1_2,3
b65a59339,52,arvalis_3,arvalis_3_3,0
b65e07813,32,inrae_1,inrae_1_2,1
b67b3c007,49,ethz_1,ethz_1_3,4
b67b4d2e8,49,rres_1,rres_1_3,2
b69255534,60,ethz_1,ethz_1_4,3
b696f57e0,28,inrae_1,inrae_1_1,1
b6a159fd4,50,arvalis_1,arvalis_1_3,3
b6ab77fd7,47,usask_1,usask_1_3,3
b6b899073,59,arvalis_3,arvalis_3_3,0
b6df6691b,51,arvalis_1,arvalis_1_3,3
b6e406cd1,52,rres_1,rres_1_3,1
b6eb131d8,51,rres_1,rres_1_3,3
b6f8a915e,52,ethz_1,ethz_1_3,0
b6fff3f79,36,arvalis_1,arvalis_1_2,1
b70b381d0,11,arvalis_3,arvalis_3_0,3
b70c20580,97,ethz_1,ethz_1_6,1
b70d3e890,69,ethz_1,ethz_1_4,1
b72ba28ed,21,arvalis_2,arvalis_2_1,3
b7341c950,87,ethz_1,ethz_1_5,4
b74131d1f,88,ethz_1,ethz_1_5,2
b745b9e4d,21,arvalis_2,arvalis_2_1,3
b75c3bb71,25,arvalis_3,arvalis_3_1,1
b77e8c906,20,inrae_1,inrae_1_1,1
b79a35c8d,95,ethz_1,ethz_1_6,2
b7a50fdd9,32,arvalis_1,arvalis_1_2,1
b7c9166b6,69,rres_1,rres_1_4,1
b7c97a57b,14,usask_1,usask_1_0,1
b7d03627f,9,arvalis_2,arvalis_2_0,0
b7fc05af8,17,usask_1,usask_1_1,3
b80ec5988,51,rres_1,rres_1_3,3
b815af10b,32,usask_1,usask_1_2,0
b824c0e55,26,inrae_1,inrae_1_1,2
b82f4b1cb,25,inrae_1,inrae_1_1,4
b838eaf1d,61,rres_1,rres_1_4,3
b8402b0ce,65,ethz_1,ethz_1_4,3
b844b0d4f,37,arvalis_3,arvalis_3_2,0
b84e88d30,34,arvalis_1,arvalis_1_2,2
b868e25ce,13,arvalis_3,arvalis_3_0,2
b88fcdafb,64,ethz_1,ethz_1_4,1
b899eec9f,65,rres_1,rres_1_4,2
b8ddb6c73,33,rres_1,rres_1_2,1
b900ac004,52,ethz_1,ethz_1_3,4
b900ef546,34,arvalis_1,arvalis_1_2,0
b902a5132,35,arvalis_1,arvalis_1_2,1
b922186af,47,arvalis_3,arvalis_3_3,4
b95e8d11b,62,arvalis_1,arvalis_1_4,2
b95fd89e3,54,arvalis_1,arvalis_1_3,3
b96e8e1f5,15,arvalis_2,arvalis_2_1,2
b9bffd5e2,49,rres_1,rres_1_3,0
b9c9c2559,64,rres_1,rres_1_4,3
b9d2dbd0f,38,arvalis_1,arvalis_1_2,2
b9d5a380d,62,ethz_1,ethz_1_4,0
b9e747e1b,74,ethz_1,ethz_1_4,1
b9ffac7be,64,ethz_1,ethz_1_4,0
ba05c7bde,57,arvalis_1,arvalis_1_3,2
ba18364b2,78,ethz_1,ethz_1_5,3
ba290b964,22,arvalis_1,arvalis_1_1,0
ba3199d7a,69,ethz_1,ethz_1_4,4
ba3404681,58,rres_1,rres_1_3,0
ba35357cb,79,ethz_1,ethz_1_5,1
ba586e514,83,ethz_1,ethz_1_5,3
ba746e119,63,arvalis_1,arvalis_1_4,2
ba9133208,12,arvalis_3,arvalis_3_0,1
ba98d009b,35,arvalis_1,arvalis_1_2,3
bad015d3b,50,arvalis_1,arvalis_1_3,4
bad10b9c4,74,ethz_1,ethz_1_4,2
bb1c3ce8f,25,arvalis_3,arvalis_3_1,3
bb2076d4c,33,arvalis_1,arvalis_1_2,3
bb3a2e25d,47,arvalis_1,arvalis_1_3,1
bb3df77ab,50,rres_1,rres_1_3,4
bb6229e9c,47,rres_1,rres_1_3,4
bb67d5c2e,52,arvalis_1,arvalis_1_3,0
bb69ce275,31,arvalis_1,arvalis_1_2,4
bb808af6f,31,arvalis_1,arvalis_1_2,0
bb835a3d2,54,ethz_1,ethz_1_3,3
bb8e9a0a1,73,ethz_1,ethz_1_4,1
bb9be63d1,76,ethz_1,ethz_1_5,3
bb9c7a94a,37,arvalis_1,arvalis_1_2,2
bbce58f71,41,arvalis_3,arvalis_3_2,2
bbdc7e299,22,usask_1,usask_1_1,3
bbec6e514,90,ethz_1,ethz_1_6,2
bbf57e28b,36,arvalis_1,arvalis_1_2,0
bc1666f8c,62,ethz_1,ethz_1_4,4
bc226ebfd,16,usask_1,usask_1_1,4
bc49e2888,57,rres_1,rres_1_3,3
bc64c4252,73,ethz_1,ethz_1_4,4
bcaa081f5,35,arvalis_1,arvalis_1_2,1
bcb8e2fb7,24,inrae_1,inrae_1_1,4
bce2fdc4d,23,arvalis_2,arvalis_2_1,1
bcf1dfc59,49,arvalis_1,arvalis_1_3,1
bd1bb8628,42,arvalis_1,arvalis_1_2,4
bd20bc5c9,25,arvalis_2,arvalis_2_1,0
bd33b4fef,22,inrae_1,inrae_1_1,1
bd53c4a79,70,rres_1,rres_1_4,2
bd5cb3bc5,34,usask_1,usask_1_2,0
bd68a3064,64,arvalis_3,arvalis_3_4,0
bd9083329,20,arvalis_2,arvalis_2_1,4
be03606e0,70,ethz_1,ethz_1_4,4
be0fd10b4,52,arvalis_1,arvalis_1_3,1
be11c4e40,21,usask_1,usask_1_1,2
be29a83ad,52,rres_1,rres_1_3,3
be2ce55d5,29,arvalis_3,arvalis_3_1,1
be589b720,30,arvalis_3,arvalis_3_2,0
be5ba0745,8,usask_1,usask_1_0,2
be6c72a2c,20,arvalis_1,arvalis_1_1,3
be9f01839,44,arvalis_1,arvalis_1_2,0
beacc5971,5,arvalis_3,arvalis_3_0,0
bead3cebe,87,ethz_1,ethz_1_5,2
bebf1704f,3,arvalis_3,arvalis_3_0,4
bf0631017,56,ethz_1,ethz_1_3,1
bf0d58e83,15,arvalis_3,arvalis_3_1,2
bf2027ed3,61,rres_1,rres_1_4,1
bf2c0adde,94,ethz_1,ethz_1_6,4
bf2d1a625,32,arvalis_1,arvalis_1_2,3
bf30984fd,19,inrae_1,inrae_1_1,1
bf48d8c97,83,ethz_1,ethz_1_5,1
bf4a133c9,33,rres_1,rres_1_2,4
bf4b052f1,74,ethz_1,ethz_1_4,1
bf697b8c4,48,arvalis_1,arvalis_1_3,0
bf90bf2ec,66,arvalis_3,arvalis_3_4,0
bfaa92629,84,ethz_1,ethz_1_5,3
bfbe6654b,46,arvalis_3,arvalis_3_3,0
bfcaa59eb,33,arvalis_3,arvalis_3_2,1
bfe0b9132,40,rres_1,rres_1_2,1
bff5440bc,10,usask_1,usask_1_0,2
c009d9de3,28,arvalis_1,arvalis_1_1,4
c00c660fc,42,arvalis_1,arvalis_1_2,0
c00e6b4c5,33,arvalis_1,arvalis_1_2,1
c01a58fdb,35,arvalis_1,arvalis_1_2,2
c01baaca6,25,arvalis_3,arvalis_3_1,2
c0217fd95,92,ethz_1,ethz_1_6,1
c022ddc42,57,rres_1,rres_1_3,1
c02bfe3f2,82,ethz_1,ethz_1_5,2
c04bc8abb,38,arvalis_1,arvalis_1_2,2
c04c3f192,14,arvalis_3,arvalis_3_0,1
c07795af6,43,arvalis_1,arvalis_1_2,2
c07d3abee,42,arvalis_1,arvalis_1_2,3
c08aa4a62,83,ethz_1,ethz_1_5,3
c09caecc1,82,ethz_1,ethz_1_5,3
c0a6307fa,77,ethz_1,ethz_1_5,4
c0ad0793a,18,arvalis_3,arvalis_3_1,0
c0bc8d9f2,75,ethz_1,ethz_1_5,0
c0cb6aa18,14,arvalis_3,arvalis_3_0,3
c0d460d6a,11,arvalis_3,arvalis_3_0,2
c0e168cd3,96,ethz_1,ethz_1_6,0
c0fa19bac,4,arvalis_3,arvalis_3_0,4
c1279ebc9,23,usask_1,usask_1_1,3
c14c1e300,65,arvalis_1,arvalis_1_4,3
c1577d6ff,49,arvalis_3,arvalis_3_3,4
c15a563d8,58,rres_1,rres_1_3,2
c164bb5bb,24,inrae_1,inrae_1_1,0
c1973a2fe,60,ethz_1,ethz_1_4,2
c1a61bc88,61,ethz_1,ethz_1_4,4
c1bea7def,5,arvalis_3,arvalis_3_0,1
c1cdb43d9,35,arvalis_1,arvalis_1_2,2
c20958f55,75,ethz_1,ethz_1_5,0
c223249af,52,rres_1,rres_1_3,1
c233d242d,69,arvalis_1,arvalis_1_4,3
c23c950a9,21,arvalis_2,arvalis_2_1,2
c25cf1f92,68,rres_1,rres_1_4,0
c26cd234a,51,rres_1,rres_1_3,2
c29961ce8,51,ethz_1,ethz_1_3,0
c2b54f1fe,63,ethz_1,ethz_1_4,4
c2b7f1929,68,ethz_1,ethz_1_4,4
c2d23766d,16,inrae_1,inrae_1_1,4
c2fd0893f,27,inrae_1,inrae_1_1,3
c31bf0e39,68,ethz_1,ethz_1_4,2
c328e6c68,38,arvalis_1,arvalis_1_2,4
c34dd05a3,20,arvalis_1,arvalis_1_1,0
c35347675,18,arvalis_2,arvalis_2_1,3
c354a54ac,42,rres_1,rres_1_2,4
c35743243,29,arvalis_2,arvalis_2_1,0
c39699dba,68,ethz_1,ethz_1_4,3
c39f45ee0,72,arvalis_1,arvalis_1_4,2
c3a8a41cd,40,rres_1,rres_1_2,0
c3bdd1b3a,56,ethz_1,ethz_1_3,2
c3c03e0b7,8,usask_1,usask_1_0,3
c3c8b6aa5,62,ethz_1,ethz_1_4,3
c3c959c98,14,arvalis_3,arvalis_3_0,0
c3e712a5d,78,ethz_1,ethz_1_5,0
c3fa071f6,62,arvalis_1,arvalis_1_4,4
c40c32697,73,ethz_1,ethz_1_4,0
c4224d4b2,46,ethz_1,ethz_1_3,2
c434ccb01,50,arvalis_1,arvalis_1_3,0
c446944d6,48,rres_1,rres_1_3,3
c45841e26,22,arvalis_3,arvalis_3_1,0
c4731ac9e,59,rres_1,rres_1_3,2
c47a1b214,11,arvalis_3,arvalis_3_0,1
c49ed83ce,11,arvalis_3,arvalis_3_0,2
c4b6168b5,31,arvalis_1,arvalis_1_2,3
c4b7bc850,32,arvalis_1,arvalis_1_2,2
c4dc3c575,57,arvalis_1,arvalis_1_3,0
c4f586e0e,26,arvalis_1,arvalis_1_1,2
c4f8e6485,22,inrae_1,inrae_1_1,3
c4ffde64b,41,rres_1,rres_1_2,3
c509717b1,73,arvalis_1,arvalis_1_4,0
c52f29668,34,arvalis_1,arvalis_1_2,3
c57d53093,50,ethz_1,ethz_1_3,1
c580831f7,12,arvalis_2,arvalis_2_0,3
c5c70baa6,32,arvalis_3,arvalis_3_2,4
c5c9bdea8,37,arvalis_1,arvalis_1_2,3
c5d1a8143,33,arvalis_1,arvalis_1_2,3
c5ef2f9d2,19,inrae_1,inrae_1_1,1
c5fe7d000,60,ethz_1,ethz_1_4,0
c60a61cf5,51,arvalis_1,arvalis_1_3,2
c631c7fdb,47,arvalis_1,arvalis_1_3,0
c6357c9d8,64,ethz_1,ethz_1_4,4
c63dc2890,11,arvalis_3,arvalis_3_0,2
c6454073b,25,arvalis_1,arvalis_1_1,4
c64a4006c,47,usask_1,usask_1_3,2
c64a8e237,81,ethz_1,ethz_1_5,4
c64da3b0d,52,arvalis_3,arvalis_3_3,4
c6654ff53,58,ethz_1,ethz_1_3,0
c66c3b651,45,ethz_1,ethz_1_3,1
c672ca0b0,62,rres_1,rres_1_4,2
c682d8c66,26,usask_1,usask_1_1,1
c6a299f4d,46,rres_1,rres_1_3,3
c6b4933f7,35,usask_1,usask_1_2,1
c6ca898c2,19,arvalis_2,arvalis_2_1,3
c6d94be4c,21,inrae_1,inrae_1_1,3
c6e6f5527,77,ethz_1,ethz_1_5,4
c720c9774,13,inrae_1,inrae_1_0,3
c7385941e,67,ethz_1,ethz_1_4,2
c73f0a714,31,usask_1,usask_1_2,2
c742fa9ae,92,ethz_1,ethz_1_6,4
c74db0380,67,ethz_1,ethz_1_4,3
c7532e8e6,57,rres_1,rres_1_3,3
c7637f1dd,33,usask_1,usask_1_2,4
c76f1c69b,22,arvalis_2,arvalis_2_1,2
c78072dbe,55,arvalis_1,arvalis_1_3,4
c78edc091,35,rres_1,rres_1_2,3
c7b9b6d62,16,arvalis_3,arvalis_3_1,4
c7ba07095,47,rres_1,rres_1_3,1
c7c00c1a3,38,arvalis_1,arvalis_1_2,0
c7c9b4e72,30,rres_1,rres_1_2,4
c7d3b408d,33,arvalis_1,arvalis_1_2,4
c7df66915,26,inrae_1,inrae_1_1,0
c808023f3,36,arvalis_1,arvalis_1_2,2
c8237c2e6,22,arvalis_2,arvalis_2_1,4
c83c24607,14,arvalis_3,arvalis_3_0,2
c83d339fe,7,arvalis_3,arvalis_3_0,4
c85eedb4c,26,rres_1,rres_1_1,4
c86621747,45,usask_1,usask_1_3,4
c87c9e9b2,15,arvalis_3,arvalis_3_1,3
c8851847c,29,usask_1,usask_1_1,3
c88635e09,22,arvalis_2,arvalis_2_1,3
c88836133,44,arvalis_1,arvalis_1_2,4
c88f6408f,32,arvalis_1,arvalis_1_2,0
c8909d7a1,37,arvalis_1,arvalis_1_2,0
c8927c5e1,74,rres_1,rres_1_4,0
c89aed93e,69,ethz_1,ethz_1_4,3
c8b81529c,25,arvalis_2,arvalis_2_1,0
c8c449bf0,15,inrae_1,inrae_1_1,3
c8defc0d1,14,arvalis_3,arvalis_3_0,2
c8e5e50ec,35,rres_1,rres_1_2,0
c90bf4552,59,arvalis_1,arvalis_1_3,4
c9175cfdd,21,inrae_1,inrae_1_1,0
c925fda69,54,ethz_1,ethz_1_3,2
c936df99a,51,arvalis_3,arvalis_3_3,3
c94e8a60c,60,ethz_1,ethz_1_4,4
c94f8dd92,38,arvalis_3,arvalis_3_2,4
c968cffa4,92,ethz_1,ethz_1_6,2
c97adf022,24,inrae_1,inrae_1_1,4
c988834c9,33,rres_1,rres_1_2,2
c9a573b93,59,ethz_1,ethz_1_3,2
c9ade75be,85,arvalis_3,arvalis_3_5,1
c9b23ec87,45,arvalis_1,arvalis_1_3,3
c9d1bc268,39,arvalis_1,arvalis_1_2,4
c9d60e075,15,arvalis_2,arvalis_2_1,1
c9f534ca0,11,arvalis_3,arvalis_3_0,0
ca08214f1,52,rres_1,rres_1_3,4
ca22dfe75,60,arvalis_1,arvalis_1_4,2
ca2b57db7,22,rres_1,rres_1_1,1
ca3101e66,60,ethz_1,ethz_1_4,4
ca4769387,73,ethz_1,ethz_1_4,0
ca4cb597b,17,usask_1,usask_1_1,0
ca56c6d41,61,rres_1,rres_1_4,1
ca5e51e59,23,arvalis_3,arvalis_3_1,3
ca664da7d,57,rres_1,rres_1_3,2
ca7d49213,74,ethz_1,ethz_1_4,0
caa7d043e,52,rres_1,rres_1_3,2
cab50874d,13,arvalis_3,arvalis_3_0,1
cabe03050,34,arvalis_1,arvalis_1_2,3
cacd820db,27,arvalis_2,arvalis_2_1,2
cadb3740d,71,arvalis_3,arvalis_3_4,2
cb0a32cbb,12,arvalis_3,arvalis_3_0,0
cb256df87,27,arvalis_2,arvalis_2_1,0
cb3236ed5,74,ethz_1,ethz_1_4,1
cb34f7509,58,ethz_1,ethz_1_3,3
cb4d2d66b,40,arvalis_1,arvalis_1_2,3
cb7a2a690,53,arvalis_1,arvalis_1_3,4
cbab952fe,7,arvalis_3,arvalis_3_0,0
cbbc58a4c,44,rres_1,rres_1_2,4
cbfaa3ed9,45,arvalis_3,arvalis_3_3,3
cbfd50139,26,arvalis_1,arvalis_1_1,0
cc1a14dfc,24,inrae_1,inrae_1_1,0
cc236443b,77,ethz_1,ethz_1_5,4
cc2bbb768,56,rres_1,rres_1_3,1
cc4d168f6,38,arvalis_3,arvalis_3_2,1
cc81eb577,44,arvalis_1,arvalis_1_2,3
cc9092474,46,usask_1,usask_1_3,2
ccb8097e3,16,arvalis_2,arvalis_2_1,4
ccd16cf61,63,arvalis_1,arvalis_1_4,1
ccd5d31da,70,ethz_1,ethz_1_4,4
cce5cb631,11,arvalis_3,arvalis_3_0,0
