,x1,y1,x2,y2,image_id
6020,1059.0,1303.0,1211.0,1362.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
6021,1077.0,1325.0,1195.0,1439.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
6022,1119.0,1519.0,1231.0,1586.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
6023,1205.0,1648.0,1290.0,1736.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
6024,1270.0,1640.0,1345.0,1711.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
6025,1132.0,1801.0,1251.0,1909.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
6026,1041.0,1878.0,1148.0,1991.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
6027,1024.0,1975.0,1162.0,2048.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
6028,1024.0,1759.0,1112.0,1846.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
6029,1288.0,1114.0,1418.0,1211.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
6030,1235.0,1175.0,1357.0,1257.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
6031,1205.0,1047.0,1277.0,1180.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
6032,1108.0,1133.0,1225.0,1226.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
6033,1816.0,1381.0,1912.0,1436.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
6034,1830.0,1046.0,1908.0,1118.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13265,2885.0,1089.0,3020.0,1248.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13266,2889.0,1174.0,2998.0,1242.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13267,2926.0,1144.0,3067.0,1239.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13268,2927.0,1479.0,3056.0,1527.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13269,2678.0,1226.0,2750.0,1298.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13270,2445.0,1246.0,2522.0,1312.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13271,2508.0,1229.0,2599.0,1298.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13272,2463.0,1074.0,2598.0,1221.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13273,2316.0,1053.0,2403.0,1147.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13274,2290.0,1091.0,2351.0,1194.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13275,2098.0,1072.0,2222.0,1189.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13276,2122.0,1164.0,2206.0,1276.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13277,2048.0,1245.0,2109.0,1321.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13278,2048.0,1320.0,2117.0,1384.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13279,2242.0,1318.0,2307.0,1360.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13280,2146.0,1432.0,2227.0,1530.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13281,2244.0,1433.0,2288.0,1548.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13282,2058.0,1545.0,2189.0,1605.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13283,2137.0,1579.0,2223.0,1655.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13284,2311.0,1656.0,2394.0,1709.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13285,2579.0,1584.0,2657.0,1637.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13286,2614.0,1613.0,2736.0,1669.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13287,2799.0,1748.0,2923.0,1809.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13288,2589.0,1704.0,2686.0,1778.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13289,2376.0,1731.0,2448.0,1814.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13290,2448.0,1844.0,2549.0,1901.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13291,2735.0,1864.0,2803.0,1952.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13292,2895.0,1937.0,3023.0,2037.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13293,2488.0,1993.0,2557.0,2048.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13294,2100.0,1707.0,2226.0,1774.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13295,2058.0,1757.0,2166.0,1839.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
13296,2048.0,1890.0,2146.0,1993.0,arvalis_1_4021d47d4_d79169f0e_1b10b9fa1_4e02ed1d3_f121ee695_c88f6408f
7616,119.0,65.0,182.0,138.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7617,197.0,109.0,330.0,185.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7618,227.0,134.0,324.0,193.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7619,330.0,194.0,459.0,260.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7620,295.0,252.0,338.0,303.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7621,286.0,276.0,429.0,329.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7622,351.0,272.0,459.0,324.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7623,311.0,329.0,397.0,366.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7624,0.0,160.0,105.0,225.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7625,26.0,214.0,117.0,255.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7626,89.0,292.0,212.0,370.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7627,0.0,298.0,137.0,353.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7628,0.0,403.0,89.0,474.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7629,358.0,379.0,446.0,438.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7630,444.0,425.0,546.0,476.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7631,442.0,360.0,591.0,434.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7632,559.0,289.0,638.0,359.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7633,598.0,270.0,700.0,312.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7634,639.0,298.0,724.0,339.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7635,189.0,659.0,246.0,733.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7636,165.0,689.0,290.0,729.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7637,184.0,726.0,273.0,788.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7638,150.0,760.0,252.0,815.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7639,168.0,761.0,332.0,817.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7640,116.0,823.0,188.0,860.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7641,0.0,732.0,59.0,786.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7642,105.0,882.0,233.0,910.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7643,87.0,893.0,200.0,930.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7644,0.0,933.0,58.0,969.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7645,947.0,268.0,1024.0,331.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7646,913.0,275.0,993.0,324.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7647,948.0,227.0,1024.0,267.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7648,807.0,247.0,896.0,274.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7649,821.0,322.0,928.0,386.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7650,830.0,395.0,903.0,452.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7651,705.0,389.0,837.0,442.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7652,723.0,367.0,836.0,415.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7653,644.0,417.0,760.0,458.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7654,615.0,426.0,720.0,478.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7655,796.0,481.0,876.0,515.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7656,636.0,166.0,763.0,255.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7657,589.0,172.0,689.0,223.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7658,696.0,93.0,855.0,175.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7659,793.0,39.0,914.0,168.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7660,875.0,840.0,933.0,914.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7661,932.0,901.0,1024.0,944.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7662,925.0,791.0,995.0,838.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7663,655.0,923.0,755.0,947.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7664,513.0,795.0,636.0,860.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7665,510.0,849.0,587.0,896.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7666,570.0,954.0,688.0,999.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7667,534.0,909.0,638.0,940.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7668,391.0,825.0,483.0,856.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7669,316.0,844.0,450.0,878.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7670,412.0,895.0,545.0,941.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7671,525.0,712.0,585.0,743.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
7672,474.0,800.0,548.0,830.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11830,1999.0,171.0,2048.0,207.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11831,1954.0,96.0,2019.0,172.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11832,1957.0,221.0,1992.0,259.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11833,1829.0,28.0,1882.0,95.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11834,1766.0,93.0,1814.0,148.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11835,1912.0,0.0,2008.0,26.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11836,1803.0,291.0,1845.0,332.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11837,1771.0,290.0,1843.0,344.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11838,1833.0,230.0,1902.0,344.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11839,1772.0,335.0,1814.0,367.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11840,1509.0,306.0,1550.0,359.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11841,1607.0,288.0,1678.0,331.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11842,1612.0,256.0,1682.0,315.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11843,1508.0,82.0,1590.0,126.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11844,1439.0,32.0,1541.0,84.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11845,1287.0,235.0,1377.0,285.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11846,1326.0,233.0,1408.0,298.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11847,1159.0,275.0,1238.0,315.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11848,1101.0,287.0,1153.0,338.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11849,1216.0,0.0,1287.0,17.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11850,1052.0,2.0,1134.0,31.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11851,1048.0,385.0,1124.0,428.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11852,1024.0,331.0,1067.0,377.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11853,1078.0,888.0,1172.0,924.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11854,1816.0,391.0,1889.0,433.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11855,1663.0,417.0,1723.0,459.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11856,1493.0,378.0,1547.0,419.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11857,1790.0,481.0,1876.0,537.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11858,1783.0,501.0,1872.0,550.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11859,1606.0,531.0,1675.0,566.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11860,1834.0,577.0,1895.0,628.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11861,1955.0,882.0,2012.0,924.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11862,1771.0,847.0,1833.0,889.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11863,1741.0,792.0,1826.0,827.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11864,1612.0,823.0,1693.0,863.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11865,1539.0,794.0,1621.0,847.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11866,1579.0,895.0,1645.0,933.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11867,1467.0,824.0,1523.0,884.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11868,1494.0,922.0,1590.0,966.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11869,1780.0,939.0,1822.0,1001.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11870,1949.0,980.0,2009.0,1024.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11871,1144.0,430.0,1185.0,490.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11872,1179.0,902.0,1287.0,947.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11873,1358.0,813.0,1403.0,852.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11874,1416.0,880.0,1473.0,918.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
11875,1375.0,987.0,1446.0,1023.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14201,2857.0,985.0,2928.0,1021.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14202,2520.0,920.0,2586.0,961.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14203,2860.0,641.0,2903.0,691.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14204,2889.0,685.0,2935.0,727.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14205,2675.0,613.0,2717.0,654.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14206,2760.0,484.0,2819.0,547.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14207,2913.0,485.0,2973.0,536.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14208,2756.0,400.0,2792.0,435.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14209,2617.0,482.0,2662.0,534.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14210,2652.0,475.0,2690.0,512.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14211,2463.0,425.0,2503.0,476.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14212,2375.0,325.0,2438.0,422.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14213,2364.0,468.0,2451.0,520.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14214,2865.0,292.0,2904.0,390.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14215,2923.0,179.0,2960.0,231.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14216,2888.0,38.0,2952.0,106.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14217,2924.0,66.0,2974.0,129.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14218,2732.0,46.0,2769.0,83.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14219,2622.0,90.0,2687.0,147.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14220,2057.0,88.0,2147.0,143.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14221,2631.0,910.0,2680.0,950.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14222,2226.0,306.0,2283.0,365.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14223,2331.0,11.0,2375.0,46.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14224,2097.0,937.0,2188.0,1024.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14225,2210.0,928.0,2248.0,968.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14226,2191.0,839.0,2268.0,878.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14227,3003.0,907.0,3061.0,951.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14228,2314.0,907.0,2363.0,950.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
14229,2078.0,848.0,2122.0,885.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
8425,202.0,1028.0,319.0,1063.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
8426,0.0,1055.0,68.0,1111.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
8427,183.0,1163.0,248.0,1199.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
8428,0.0,1239.0,69.0,1264.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
8429,0.0,1301.0,54.0,1338.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
8430,76.0,1308.0,112.0,1335.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
8431,225.0,1309.0,320.0,1341.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
8432,252.0,1363.0,361.0,1400.0,arvalis_1_844d5bd76_618e1cac0_2934e89a8_8a3f6d1fe_d1effa7a5_701c2e3e9
